survey_code,PlotID,RecordID,contributor_assigned_plot_id,email,Investigators,SevilletaIAV,SuitableForParamSenExp,SiteName,Country,SiteLatitude,SiteLongitude,SiteElevation,MAT,MAP,KoppenCC,KoppenCC_long,IGBP_class,IGBP_class_long,community_description,community_species,phenology,plant_functional_type,plot_order,plot_family,plot_genus,plot_species,plot_subspecies,plot_species_common_name,photosynthetic_pathway,life_cycle_strategy,additional_species_in_plot,soil,disturbance,DateSurvey,SurveyDateTimeUTC,DateHarvest,PeakBiomass,EntirePlantDried,SubsampleDried,AveragedMoistureContent,EPSG,UTM_zone,Corner1_X,Corner1_Y,Corner1_Z,Corner2_X,Corner2_Y,Corner2_Z,Corner3_X,Corner3_Y,Corner3_Z,Corner4_X,Corner4_Y,Corner4_Z,Harvest_frame_used,plot_side_length,AGB,Comp1,Comp1_Mass,Comp2,Comp2_Mass,Comp3,Comp3_Mass,Comp4,Comp4_Mass,Field_max_height,canopy_diameter_max,canopy_diameter_perpendicular,Biomass_Subsample_Archived,CarbCon,Comp1_CarbCon,Comp2_CarbCon,Comp3_CarbCon,Comp4_CarbCon,NitCon,Comp1_NitCon,Comp2_NitCon,Comp3_NitCon,Comp4_NitCon,Notes_on_survey_harvest,Notes_on_plot,Acknowledgements,Acknowledgements_Funding,Acknowledgements_Permission,Acknowledgements_Assistance,Agreement,Protocol_version,wind_speed,sky_conditions_code,sky_conditions,drone_and_sensor,CameraShutterType,minimum_image_sharpness,Notes_from_processing_and_review,point_cloud_quality,corner_apparent_bias,manual_filtering_required,binomial_species,species_short,plot_area_from_field_length,solar_elevation,solar_noon_elevation,solar_elevation_offset,solar_noon_utc,minutes_offset_from_solar_noon,site_code,plot_area_from_coordinates_m2,AGB_g_m2,HAG_plotmin_of_cellmax_m,HAG_plotmax_of_cellmax_m,HAG_plotmean_of_cellmax_m,HAG_plotmedian_of_cellmax_m,HAG_plot90percentile_of_cellmax_m,Count_of_nodata_cells_in_plot,Count_of_points_cells_in_plot
20180602_MV_SGB,P09,94.0,HP09,mvillarreal@usgs.gov,"Miguel L. Villarreal, Caroline A. Havrilla ",False,True,"SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,1855.0,11.6,228.0,BSk,Tropical and Subtropical Steppe,7.0,Open shrubland,Broom snakeweed-dominated sagebrush/grassland community ,"gutierrezia sarothrae, hesperostipa comate, bouteloua gracilis, artemesia tridentata","Maximum greenness for native species was occurring during collection, which is typical in late spring/early summer of this region",Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,NA,Broomweed,C3,perennial,"Gutierrezia sarothrae, Hesperostipa comata",Ignacio-Leanto fine sandy loams,Evidence of livestock ,2018-06-02,2018-06-02 20:50:00,2018-06-04,True,True,False,False,32612,12N,591999.926,4201321.548,1855.862,591999.006,4201321.622,1855.781,591998.959,4201320.657,1855.86,591999.838,4201320.578,1855.855,False,0.75,767.14,shrub woody stems and leaves,739.14,catci,NA,Grasses,28.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"See: Poitras et al. 2018 in Journal of Arid Environments, which provides further details on the vegetation communities and our recent remote sensing research in this study area (https://doi.org/10.1016/j.jaridenv.2017.12.008). We also have a UAS paper in prep using these study plots to look at biocrust/plant diversity relationships which should be out in 2019, I will update with publication info when available. Wind speed between 0-3 m s-1.",NA,Funding for M.L.V. provided by U.S. Geological Survey Land Change Science Program and funding for C.A.H. provided by NSF Graduate Research Internship Program (GRIP),"U.S. Geological Survey Land Change Science Program awarded to M.L.V., NSF Graduate Research Internship Program (GRIP) awarded to C.A.H.",NA,NA,I/We agree to the data use and authorship policy,1.4.1,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,Global,0.7,Point cloud looks good. Corners look okay but are ca. 4 cm low.,1,-4.0,False,Gutierrezia sarothrae,G. sarothrae,0.5625,64.77,74.3,9.53,2018-06-02 19:17:44,92.0,SGB,0.8754,876.3308201964817,0.03,0.63,0.2774,0.28,0.49,0.0,8752.0
20180602_MV_SGB,P10,95.0,HP10,mvillarreal@usgs.gov,"Miguel L. Villarreal, Caroline A. Havrilla ",False,True,"SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,1855.0,11.6,228.0,BSk,Tropical and Subtropical Steppe,7.0,Open shrubland,Broom snakeweed-dominated sagebrush/grassland community ,"gutierrezia sarothrae, hesperostipa comate, bouteloua gracilis, artemesia tridentata","Maximum greenness for native species was occurring during collection, which is typical in late spring/early summer of this region",Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,NA,Broomweed,C3,perennial,"Gutierrezia sarothrae, Hesperostipa comata, Bouteloua gracilis",Ignacio-Leanto fine sandy loams,Evidence of livestock ,2018-06-02,2018-06-02 20:50:00,2018-06-04,True,True,False,False,32612,12N,591998.742,4201323.04,1855.764,591998.057,4201322.934,1855.745,591998.166,4201322.207,1855.774,591998.935,4201322.481,1855.783,False,0.75,222.94,shrub woody stems and leaves,175.76,catci,NA,Grasses,47.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"See: Poitras et al. 2018 in Journal of Arid Environments, which provides further details on the vegetation communities and our recent remote sensing research in this study area (https://doi.org/10.1016/j.jaridenv.2017.12.008). We also have a UAS paper in prep using these study plots to look at biocrust/plant diversity relationships which should be out in 2019, I will update with publication info when available. Wind speed between 0-3 m s-1.",NA,Funding for M.L.V. provided by U.S. Geological Survey Land Change Science Program and funding for C.A.H. provided by NSF Graduate Research Internship Program (GRIP),"U.S. Geological Survey Land Change Science Program awarded to M.L.V., NSF Graduate Research Internship Program (GRIP) awarded to C.A.H.",NA,NA,I/We agree to the data use and authorship policy,1.4.1,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,Global,0.7,Point cloud looks good. Corners look okay but might be ca. 2 cm low.,1,-2.0,False,Gutierrezia sarothrae,G. sarothrae,0.5625,64.77,74.3,9.53,2018-06-02 19:17:44,92.0,SGB,0.4962,449.2946392583636,0.02,0.42,0.1549,0.13,0.32,0.0,4962.0
20180602_MV_SGB,P11,96.0,HP11,mvillarreal@usgs.gov,"Miguel L. Villarreal, Caroline A. Havrilla ",False,True,"SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,1855.0,11.6,228.0,BSk,Tropical and Subtropical Steppe,7.0,Open shrubland,Broom snakeweed-dominated sagebrush/grassland community ,"gutierrezia sarothrae, hesperostipa comate, bouteloua gracilis, artemesia tridentata","Maximum greenness for native species was occurring during collection, which is typical in late spring/early summer of this region",Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,NA,Broomweed,C3,perennial,"Gutierrezia sarothrae, Hesperostipa comata, Bouteloua gracilis, Artemesia Tridentata",Ignacio-Leanto fine sandy loams,Evidence of livestock ,2018-06-02,2018-06-02 20:50:00,2018-06-04,True,True,False,False,32612,12N,591994.616,4201326.062,1855.483,591995.228,4201325.99,1855.518,591995.323,4201326.689,1855.487,591994.709,4201326.86,1855.501,False,0.75,276.93,shrub woody stems and leaves,214.07,catci,NA,Grasses,62.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"See: Poitras et al. 2018 in Journal of Arid Environments, which provides further details on the vegetation communities and our recent remote sensing research in this study area (https://doi.org/10.1016/j.jaridenv.2017.12.008). We also have a UAS paper in prep using these study plots to look at biocrust/plant diversity relationships which should be out in 2019, I will update with publication info when available. Wind speed between 0-3 m s-1.",NA,Funding for M.L.V. provided by U.S. Geological Survey Land Change Science Program and funding for C.A.H. provided by NSF Graduate Research Internship Program (GRIP),"U.S. Geological Survey Land Change Science Program awarded to M.L.V., NSF Graduate Research Internship Program (GRIP) awarded to C.A.H.",NA,NA,I/We agree to the data use and authorship policy,1.4.1,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,Global,0.7,Point cloud looks good. Corners look okay but are ca. 3 cm low.,1,-3.0,False,Gutierrezia sarothrae,G. sarothrae,0.5625,64.77,74.3,9.53,2018-06-02 19:17:44,92.0,SGB,0.4703,588.836912608973,0.03,0.27,0.1212,0.12,0.2,6.0,4694.0
20180602_MV_SGB,P12,97.0,HP12,mvillarreal@usgs.gov,"Miguel L. Villarreal, Caroline A. Havrilla ",False,True,"SAGE-B, Beef Basin, Utah",USA,37.955,-109.953,1855.0,11.6,228.0,BSk,Tropical and Subtropical Steppe,7.0,Open shrubland,Broom snakeweed-dominated sagebrush/grassland community ,"gutierrezia sarothrae, hesperostipa comate, bouteloua gracilis, artemesia tridentata","Maximum greenness for native species was occurring during collection, which is typical in late spring/early summer of this region",Shrub,Asterales,Asteraceae,Gutierrezia,sarothrae,NA,Broomweed,C3,perennial,"Gutierrezia sarothrae, Hesperostipa comata, Bouteloua gracilis",Ignacio-Leanto fine sandy loams,Evidence of livestock ,2018-06-02,2018-06-02 20:50:00,2018-06-04,True,True,False,False,32612,12N,591989.618,4201333.421,1855.276,591988.874,4201333.464,1855.271,591988.745,4201332.9,1855.278,591989.573,4201332.819,1855.299,False,0.75,207.63,shrub woody stems and leaves,137.3,catci,NA,Grasses,70.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"See: Poitras et al. 2018 in Journal of Arid Environments, which provides further details on the vegetation communities and our recent remote sensing research in this study area (https://doi.org/10.1016/j.jaridenv.2017.12.008). We also have a UAS paper in prep using these study plots to look at biocrust/plant diversity relationships which should be out in 2019, I will update with publication info when available. Wind speed between 0-3 m s-1.",NA,Funding for M.L.V. provided by U.S. Geological Survey Land Change Science Program and funding for C.A.H. provided by NSF Graduate Research Internship Program (GRIP),"U.S. Geological Survey Land Change Science Program awarded to M.L.V., NSF Graduate Research Internship Program (GRIP) awarded to C.A.H.",NA,NA,I/We agree to the data use and authorship policy,1.4.1,2.0,0.0,0 - Clear Sky,3DR Solo with Ricoh GR II,Global,0.7,Point cloud looks good. Corners look okay but might be ca. 2 cm low.,1,-2.0,False,Gutierrezia sarothrae,G. sarothrae,0.5625,64.77,74.3,9.53,2018-06-02 19:17:44,92.0,SGB,0.4636,447.8645383951682,0.02,0.37,0.1513,0.14,0.3,4.0,4629.0
20180623_JK_LCO,P01,98.0,GP01,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711351.298,4803577.304,1482.592,711351.239,4803576.782,1482.637,711351.681,4803576.717,1482.616,711351.797,4803577.257,1482.596,False,0.5,35.75,NA,NA,hebaceous,35.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.2547,140.36120926580293,0.0,0.12,0.0248,0.02,0.06,0.0,2547.0
20180623_JK_LCO,P02,99.0,GP02,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711349.708,4803568.714,1483.213,711349.692,4803568.2,1483.271,711350.182,4803568.188,1483.249,711350.196,4803568.704,1483.188,False,0.5,34.379999999999995,NA,NA,hebaceous,34.379999999999995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.252,136.42857142857142,0.0,0.09,0.0165,0.01,0.04,13.0,2504.0
20180623_JK_LCO,P03,100.0,GP03,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711344.927,4803572.644,1483.086,711344.545,4803572.288,1483.137,711344.855,4803571.934,1483.152,711345.249,4803572.26,1483.109,False,0.5,70.93,NA,NA,hebaceous,70.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.2509,282.7022718214428,0.0,0.26,0.0527,0.03,0.13,1.0,2505.0
20180623_JK_LCO,P04,101.0,GP04,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711320.058,4803567.653,1484.65,711319.56,4803567.814,1484.662,711319.38,4803567.357,1484.706,711319.849,4803567.152,1484.678,False,0.5,87.89,NA,NA,hebaceous,87.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.2672,328.9296407185629,0.0,0.21,0.0679,0.06,0.14,6.0,2668.0
20180623_JK_LCO,P05,102.0,GP05,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711320.164,4803561.764,1485.013,711319.731,4803562.045,1485.01,711319.455,4803561.684,1485.068,711319.872,4803561.371,1485.053,False,0.5,63.61,NA,NA,hebaceous,63.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.2446,260.05723630417003,0.0,0.1,0.0213,0.01,0.06,12.0,2434.0
20180623_JK_LCO,P06,103.0,GP06,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711341.632,4803563.757,1483.887,711341.382,4803563.296,1483.887,711341.845,4803563.066,1483.903,711342.073,4803563.521,1483.895,False,0.5,51.55,NA,NA,hebaceous,51.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.2627,196.23144271031595,0.0,0.21,0.0376,0.03,0.08,2.0,2614.0
20180623_JK_LCO,P07,104.0,GP07,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711337.468,4803557.197,1484.324,711337.083,4803556.889,1484.379,711337.403,4803556.491,1484.39,711337.785,4803556.785,1484.352,False,0.5,112.25,NA,NA,hebaceous,112.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.2512,446.8550955414013,0.0,0.2,0.0453,0.04,0.1,1.0,2509.0
20180623_JK_LCO,P08,105.0,GP08,jkarl@uidaho.edu,Jason W. Karl,False,True,"Lower Corrals, Rock Creek Ranch, Idaho",USA,43.357,-114.393,1492.0,6.0,400.0,BWh,BWh,7.0,Open shrubland,Sagebrush bunchgrass steppe,"Artemisia tridentata ssp. wyomnigensis, Pseoduroegneria spicata, Bromus arvensis","Sagebrush in full leaf, flowers emerging; bunchgrasses at peak production, seeds set and plants starting to senesce",Graminoid,Poales,Poaceae,Achnatherum,nelsonii,NA,needlegrass,NA,perennial,"Achnatherum nelsonii, Bromus spp.","USDA Soil Series: Moonstone; Coarse-loamy, mixed, frigid Pachic Ultic Haploxerolls. Field verified.",site subjected to light cattle grazing during previous fall,2018-06-23,2018-06-23 15:22:00,2018-06-23,True,True,False,False,26911,11N,711311.775,4803561.431,1485.459,711312.04,4803561.875,1485.414,711311.665,4803562.122,1485.445,711311.373,4803561.707,1485.507,False,0.5,59.75,NA,NA,hebaceous,59.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Supported by funding from the USDA MacIntire-Stennis project. Access to Rock Creek Ranch provided by the Idaho Chapter of The Nature Conservancy.,USDA McIntire-Stennis project awarded to J.W.K.,The Idaho Chapter of The Nature Conservancy,Alex Traynor,I/We agree to the data use and authorship policy,1.3.2,4.0,4.0,4 - Scattered cumulus (sun not obscured),DJI Phantom 4 Pro (FC6310 camera),Global,0.7,Point cloud looks good. Corners look good.,1,0.0,False,Achnatherum nelsonii,A. nelsonii,0.25,34.12,70.06,35.94,2018-06-23 19:39:41,258.0,LCO,0.2397,249.26992073425114,0.0,0.06,0.0141,0.01,0.03,3.0,2392.0
